window_id,sub_ID,anchor_date,audit_sub_age,audit_sub_sex,audit_sup_ID,future_actual_efficacy_mean_30d,diff_performance_mean_30d,absdiff_performance_mean_30d,diff_performance_std_30d,absdiff_performance_std_30d,diff_performance_trend_30d,absdiff_performance_trend_30d,diff_attendance_rate_30d,absdiff_attendance_rate_30d,diff_positive_behavior_count_30d,absdiff_positive_behavior_count_30d,diff_negative_behavior_count_30d,absdiff_negative_behavior_count_30d,discrepancy_index_z,behavior_information_loss,Linear_Regression_abs_prediction_divergence,Linear_Regression_error_degradation,Random_Forest_abs_prediction_divergence,Random_Forest_error_degradation,XGBoost_abs_prediction_divergence,XGBoost_error_degradation
98000533_2022-03-26,98000533,2022-03-26,53,F,98000007.0,0.9200526315789472,-0.031100000000000128,0.031100000000000128,-0.009596183854485185,0.009596183854485185,-0.009196064494407186,0.009196064494407186,0.0,0.0,0.0,0.0,0.0,0.0,-0.3337760434138512,0.0,0.029388747099451606,-0.029388747099451606,0.01729419957241607,0.01729419957241607,0.03586071729660034,0.03586071729660034
98000535_2022-03-26,98000535,2022-03-26,18,M,98000010.0,0.629952380952381,0.029714285714285582,0.029714285714285582,0.05711945706474886,0.05711945706474886,-0.04423111252789269,0.04423111252789269,0.0,0.0,-1.0,1.0,0.0,0.0,0.39815306476428863,1.0,0.017491648975786256,0.017491648975786256,0.007333538025151909,0.007333538025151909,0.03553473949432373,0.03553473949432373
98000536_2022-03-26,98000536,2022-03-26,29,F,98000015.0,0.4121904761904761,0.005684210526316014,0.005684210526316014,0.03112263144224109,0.03112263144224109,0.0228482433900761,0.0228482433900761,0.0,0.0,0.0,0.0,0.0,0.0,-0.40921478105764136,0.0,0.0051573883156097455,0.0051573883156097455,0.05795144766050497,0.05795144766050497,0.009661734104156494,0.009661734104156494
98000537_2022-03-26,98000537,2022-03-26,51,F,98000021.0,0.7931052631578946,0.030055555555555613,0.030055555555555613,0.09781954790868497,0.09781954790868497,0.2506283621897746,0.2506283621897746,0.0,0.0,0.0,0.0,0.0,0.0,0.9686658446923756,0.0,0.010097487404511885,-0.010097487404511885,0.003132147450944589,-0.003132147450944589,0.09102684259414673,-0.09102684259414673
98000539_2022-03-26,98000539,2022-03-26,29,F,98000007.0,0.5116666666666665,0.011285714285714343,0.011285714285714343,-0.014757709223669008,0.014757709223669008,-0.02417118265859121,0.02417118265859121,0.0,0.0,0.0,0.0,0.0,0.0,-0.4601096232979114,0.0,0.014851570696761018,0.014851570696761018,0.018952428914186803,-0.018952428914186803,0.010520458221435547,0.010520458221435547
98000541_2022-03-26,98000541,2022-03-26,28,M,98000019.0,0.6413333333333333,0.03523809523809518,0.03523809523809518,0.00610335130222206,0.00610335130222206,0.07147880140261442,0.07147880140261442,0.0,0.0,0.0,0.0,0.0,0.0,-0.13313644915058384,0.0,0.02361036660155491,0.02361036660155491,0.015062792533086844,-0.015062792533086844,0.0267331600189209,0.0267331600189209
98000543_2022-03-26,98000543,2022-03-26,41,F,98000003.0,0.5307368421052632,-0.00495238095238093,0.00495238095238093,-0.0040451895303614815,0.0040451895303614815,0.050131654446923704,0.050131654446923704,0.0,0.0,-1.0,1.0,0.0,0.0,-0.2077553548053447,1.0,0.0035987122193229526,-0.0035987122193229526,0.0009653111588123764,-0.0004258872107893996,0.005931079387664795,0.005931079387664795
98000544_2022-03-26,98000544,2022-03-26,42,M,98000005.0,0.8532999999999997,0.02300000000000002,0.02300000000000002,0.05707201222929259,0.05707201222929259,0.055478384124733826,0.055478384124733826,0.0,0.0,-1.0,1.0,0.0,0.0,0.3609672533124741,1.0,0.012209417156730407,-0.012209417156730407,0.04828437818217168,-0.04828437818217168,0.004873394966125488,0.004873394966125488
98000547_2022-03-26,98000547,2022-03-26,63,M,98000006.0,0.6542857142857144,-0.011047619047619084,0.011047619047619084,-0.024526984459732726,0.024526984459732726,0.0008788651577942286,0.0008788651577942286,0.0,0.0,0.0,0.0,-1.0,1.0,0.22159811867704046,1.0,0.0010887818309561759,-0.0010887818309561759,0.01724350499756877,-0.01724350499756877,0.05120664834976196,0.05120664834976196
98000550_2022-03-26,98000550,2022-03-26,65,F,98000012.0,0.6746842105263159,-0.0014210526315787675,0.0014210526315787675,0.000302894061168818,0.000302894061168818,0.0014284602816465597,0.0014284602816465597,0.0,0.0,-1.0,1.0,0.0,0.0,-0.41237381096954273,1.0,0.0021064188411848983,-0.0021064188411848983,0.002494975016671175,-0.002494975016671175,0.009233951568603516,0.009233951568603516
98000555_2022-03-26,98000555,2022-03-26,31,F,98000015.0,0.4049999999999999,0.011904761904761918,0.011904761904761918,0.024296262444476302,0.024296262444476302,-0.04786707044947411,0.04786707044947411,0.0,0.0,0.0,0.0,0.0,0.0,-0.31872131841353846,0.0,0.018039503722147743,-0.018039503722147743,0.044845764960130374,-0.044845764960130374,0.030314981937408447,-0.030314981937408447
98000556_2022-03-26,98000556,2022-03-26,19,M,98000018.0,0.3429999999999999,-0.00790000000000013,0.00790000000000013,-0.023023071829014585,0.023023071829014585,0.0227905138339919,0.0227905138339919,0.0,0.0,0.0,0.0,0.0,0.0,-0.4422606633469195,0.0,0.00013755486494226865,-0.00013755486494226865,0.04395871050296862,-0.04395871050296862,0.033237338066101074,-0.033237338066101074
98000560_2022-03-26,98000560,2022-03-26,58,M,98000004.0,0.4182857142857143,0.011476190476190529,0.011476190476190529,-0.040482341868556204,0.040482341868556204,-0.2360063755180108,0.2360063755180108,0.0,0.0,0.0,0.0,0.0,0.0,0.33761732096488856,0.0,0.016998717867068525,0.016998717867068525,0.08873003530537482,0.08873003530537482,0.005446016788482666,-0.005446016788482666
98000561_2022-03-26,98000561,2022-03-26,35,M,98000680.0,0.6025500000000001,-0.04226315789473678,0.04226315789473678,-0.0211861641029773,0.0211861641029773,0.0508876452862674,0.0508876452862674,0.0,0.0,0.0,0.0,0.0,0.0,-0.01627626289179217,0.0,0.033839112718940134,0.033839112718940134,0.037096347559680276,0.037096347559680276,0.04960346221923828,0.04960346221923828
98000562_2022-03-26,98000562,2022-03-26,28,M,98000726.0,0.6511428571428571,-0.05479999999999996,0.05479999999999996,-0.0612834495320006,0.0612834495320006,0.038243902439024396,0.038243902439024396,0.0,0.0,-1.0,1.0,0.0,0.0,0.6697628796065788,1.0,0.04131126690652831,0.04131126690652831,0.037214397942339605,0.037214397942339605,0.04539942741394043,0.04539942741394043
98000563_2022-03-26,98000563,2022-03-26,60,M,98000003.0,0.5698095238095238,-0.010523809523809602,0.010523809523809602,0.02001846584687411,0.02001846584687411,-0.09659101051960489,0.09659101051960489,0.0,0.0,0.0,0.0,0.0,0.0,-0.22035231538356712,0.0,0.004248135118962437,0.004248135118962437,0.011833667715323404,0.011833667715323404,0.01119762659072876,0.01119762659072876
98000565_2022-03-26,98000565,2022-03-26,29,M,98000726.0,0.4444,0.013100000000000112,0.013100000000000112,-0.0003669582204873789,0.0003669582204873789,0.0053676395810027255,0.0053676395810027255,0.0,0.0,-1.0,1.0,0.0,0.0,-0.27922099933002165,1.0,0.01757459295354913,0.01757459295354913,0.014293970102649878,-0.014293970102649878,0.03971302509307861,0.03971302509307861
98000567_2022-03-26,98000567,2022-03-26,61,M,98000680.0,0.9706,0.012599999999999945,0.012599999999999945,0.002136611721429371,0.002136611721429371,-0.01582546533585101,0.01582546533585101,0.0,0.0,-1.0,1.0,0.0,0.0,-0.24167894051689368,1.0,0.01062244979161675,-0.01062244979161675,0.01702593832186694,-0.01702593832186694,0.02659761905670166,-0.02659761905670166
98000569_2022-03-26,98000569,2022-03-26,36,M,98000004.0,0.7236,0.007684210526315849,0.007684210526315849,0.05641081455438529,0.05641081455438529,-0.18929349041831312,0.18929349041831312,0.0,0.0,0.0,0.0,0.0,0.0,0.27180112163501063,0.0,0.006744659230498273,-0.006744659230498273,0.021291394474252434,-0.021291394474252434,0.053628623485565186,-0.053628623485565186
98000570_2022-03-26,98000570,2022-03-26,57,F,98000005.0,0.8394999999999999,-0.02114285714285724,0.02114285714285724,0.014261965854823422,0.014261965854823422,-0.1830497290404841,0.1830497290404841,0.0,0.0,-1.0,1.0,0.0,0.0,0.4187142437422901,1.0,0.03570845000273548,-0.03570845000273548,0.06342119816545944,-0.06342119816545944,0.03094172477722168,-0.03094172477722168
98000571_2022-03-26,98000571,2022-03-26,31,F,98000011.0,0.843,0.023952380952380836,0.023952380952380836,0.0419358396618289,0.0419358396618289,0.011603124003825016,0.011603124003825016,0.0,0.0,0.0,0.0,0.0,0.0,-0.177839844498911,0.0,0.014474564737024576,-0.014474564737024576,0.010732892548405037,-0.010732892548405037,0.02645057439804077,-0.02645057439804077
98000572_2022-03-26,98000572,2022-03-26,46,F,98000001.0,0.5525238095238095,0.001571428571428779,0.001571428571428779,-0.029823955370475275,0.029823955370475275,0.07526777175645469,0.07526777175645469,0.0,0.0,-1.0,1.0,0.0,0.0,0.00835411273551831,1.0,0.002881778093500098,-0.002881778093500098,0.07658637828822035,-0.07658637828822035,0.015229880809783936,-0.015229880809783936
98000574_2022-03-26,98000574,2022-03-26,60,F,98000011.0,0.5569523809523809,0.02563157894736856,0.02563157894736856,-0.0022694658977195914,0.0022694658977195914,0.052417073797891796,0.052417073797891796,0.0,0.0,0.0,0.0,0.0,0.0,-0.31492453559914696,0.0,0.021178641953777277,0.021178641953777277,0.032899138798367145,0.032899138798367145,0.03757143020629883,0.03757143020629883
98000575_2022-03-26,98000575,2022-03-26,29,F,98000593.0,0.5268947368421053,-0.010157894736841977,0.010157894736841977,-0.010627308562581206,0.010627308562581206,-0.0003846153846155001,0.0003846153846155001,0.0,0.0,-1.0,1.0,0.0,0.0,-0.25351982725629085,1.0,0.003944413319945772,0.003944413319945772,0.010894827545564534,0.010894827545564534,0.01006200909614563,0.01006200909614563
98000582_2022-03-26,98000582,2022-03-26,61,F,98000010.0,0.4148571428571429,0.020649999999999946,0.020649999999999946,0.042216841520138604,0.042216841520138604,0.0023459210926674023,0.0023459210926674023,0.0,0.0,0.0,0.0,0.0,0.0,-0.23719537026055834,0.0,0.01912444375495137,0.01912444375495137,0.06972751142817035,0.06972751142817035,0.019112765789031982,0.019112765789031982
98000583_2022-03-26,98000583,2022-03-26,58,M,98000010.0,0.8162499999999999,-0.014761904761904754,0.014761904761904754,0.024644400793650434,0.024644400793650434,0.18237647433854004,0.18237647433854004,0.0,0.0,0.0,0.0,0.0,0.0,0.10593034873326435,0.0,0.010352459305144501,0.010352459305144501,0.002462938548542737,-0.002462938548542737,0.007281899452209473,0.007281899452209473
98000584_2022-03-26,98000584,2022-03-26,39,M,98000605.0,0.5212,-0.026150000000000007,0.026150000000000007,0.02733776039175362,0.02733776039175362,-0.0861923388184518,0.0861923388184518,0.0,0.0,0.0,0.0,0.0,0.0,-0.03803009607076142,0.0,0.01574924756963647,-0.01574924756963647,0.016075426969147988,0.016075426969147988,0.024163126945495605,-0.024163126945495605
98000587_2022-03-26,98000587,2022-03-26,54,M,98000007.0,0.7066666666666667,0.04982352941176471,0.04982352941176471,0.05312085921426929,0.05312085921426929,0.1597956352875898,0.1597956352875898,0.0,0.0,0.0,0.0,0.0,0.0,0.6003648535974997,0.0,0.03330184399524194,-0.012950943875366772,0.02860698728959643,0.02860698728959643,0.010210096836090088,-0.010210096836090088
98000588_2022-03-26,98000588,2022-03-26,39,M,98000024.0,0.7803684210526317,0.027047619047619098,0.027047619047619098,0.10095289911657013,0.10095289911657013,-0.00274657315906901,0.00274657315906901,0.0,0.0,0.0,0.0,0.0,0.0,0.23556297289845562,0.0,0.022232200921427525,-0.022232200921427525,0.025029906540167235,0.025029906540167235,0.036901116371154785,-0.036901116371154785
98000589_2022-03-26,98000589,2022-03-26,62,M,98000012.0,0.86495,-0.03720000000000012,0.03720000000000012,-0.0019693945009576774,0.0019693945009576774,0.11559726962457341,0.11559726962457341,0.0,0.0,-1.0,1.0,0.0,0.0,0.3036927586867924,1.0,0.035383929715674944,0.035383929715674944,0.08700873265878373,0.05192389689155308,0.03466612100601196,0.03466612100601196
98000590_2022-03-26,98000590,2022-03-26,40,M,98000022.0,0.60925,-0.013950000000000018,0.013950000000000018,0.022940672427452014,0.022940672427452014,-0.0951064275977773,0.0951064275977773,0.0,0.0,0.0,0.0,0.0,0.0,-0.16896688400128337,0.0,0.013593828941621755,-0.013593828941621755,0.032960635136188965,-0.032960635136188965,0.02531301975250244,-0.02531301975250244
98000591_2022-03-26,98000591,2022-03-26,25,F,98000002.0,0.3621,-0.014789473684210575,0.014789473684210575,0.013330427715789406,0.013330427715789406,0.02822323729210599,0.02822323729210599,0.0,0.0,0.0,0.0,0.0,0.0,-0.4217640247592378,0.0,0.012116135371646297,-0.012116135371646297,0.03335896472632022,-0.0024426482117250736,0.021509140729904175,-0.021509140729904175
98000592_2022-03-26,98000592,2022-03-26,62,F,98000012.0,0.6795238095238096,-0.011857142857142788,0.011857142857142788,-0.02922608745453803,0.02922608745453803,-0.06577717564552088,0.06577717564552088,0.0,0.0,0.0,0.0,0.0,0.0,-0.23293254314368136,0.0,0.00579126203466418,-0.00579126203466418,0.00831683453164378,-0.004179717819062567,0.016443371772766113,0.0074099624724612845
98000593_2022-03-26,98000593,2022-03-26,31,M,98000351.0,0.3172380952380952,-0.006476190476190524,0.006476190476190524,0.017578846084586208,0.017578846084586208,-0.0414386356391456,0.0414386356391456,0.0,0.0,0.0,0.0,0.0,0.0,-0.4401661747508528,0.0,0.0007326126269691646,-0.0007326126269691646,0.026212788050734737,-0.026212788050734737,0.0048996806144714355,-0.0048996806144714355
98000595_2022-03-26,98000595,2022-03-26,51,M,98000015.0,1.2130500000000002,-0.018904761904761758,0.018904761904761758,0.0327013534282925,0.0327013534282925,-0.30603347146955656,0.30603347146955656,0.0,0.0,0.0,0.0,0.0,0.0,0.5654300453339743,0.0,0.014413185660367756,0.014413185660367756,0.037842008633029334,0.037842008633029334,0.022804737091064453,0.022804737091064453
98000597_2022-03-26,98000597,2022-03-26,29,M,98000018.0,0.6353333333333333,-0.0038999999999999035,0.0038999999999999035,0.023433075165604778,0.023433075165604778,0.09360113902166212,0.09360113902166212,0.0,0.0,0.0,0.0,0.0,0.0,-0.27427053619730923,0.0,0.004394026625285208,0.004394026625285208,0.05428016163001359,-0.05428016163001359,0.013511061668395996,0.013511061668395996
98000599_2022-03-26,98000599,2022-03-26,33,F,98000011.0,0.566857142857143,0.010105263157894728,0.010105263157894728,0.01827405615028288,0.01827405615028288,-0.0442039497306997,0.0442039497306997,0.0,0.0,0.0,0.0,0.0,0.0,-0.3896336609025676,0.0,0.0075811727793508865,0.0075811727793508865,0.016665515141476517,0.016665515141476517,0.03847181797027588,0.03847181797027588
98000600_2022-03-26,98000600,2022-03-26,30,F,98000002.0,0.4472631578947369,0.010050000000000114,0.010050000000000114,0.025140353735504523,0.025140353735504523,-0.051063764873385514,0.051063764873385514,0.0,0.0,-1.0,1.0,0.0,0.0,-0.006603101590142722,1.0,0.006178141220500866,0.006178141220500866,0.018338882288432945,0.018338882288432945,0.011935412883758545,-0.011935412883758545
98000602_2022-03-26,98000602,2022-03-26,39,F,98000680.0,0.4298947368421052,9.523809523809268e-05,9.523809523809268e-05,-0.0085434791053835,0.0085434791053835,0.0593143130379343,0.0593143130379343,0.0,0.0,0.0,0.0,0.0,0.0,-0.5165488465921729,0.0,0.003907336831687813,-0.003907336831687813,0.008875764001282871,0.008875764001282871,0.023529529571533203,-0.023529529571533203
98000603_2022-03-26,98000603,2022-03-26,51,F,98000002.0,0.8408571428571427,0.028523809523809618,0.028523809523809618,0.05735013350112561,0.05735013350112561,-0.009627350972266857,0.009627350972266857,0.0,0.0,-1.0,1.0,0.0,0.0,0.28638970712273365,1.0,0.009089054820271336,0.009089054820271336,0.016753602514014698,-0.016753602514014698,0.008421063423156738,-0.008421063423156738
98000604_2022-03-26,98000604,2022-03-26,22,F,98000017.0,0.6232857142857142,-0.016142857142857014,0.016142857142857014,0.01706141515227111,0.01706141515227111,0.015630219955371304,0.015630219955371304,0.0,0.0,0.0,0.0,0.0,0.0,-0.4187349850333844,0.0,0.016142779361374537,0.016142779361374537,0.011523137097258496,0.011523137097258496,0.011049151420593262,0.011049151420593262
98000605_2022-03-26,98000605,2022-03-26,33,F,98000443.0,0.6192,-0.026499999999999857,0.026499999999999857,0.0021991401573281943,0.0021991401573281943,-0.12908518617733739,0.12908518617733739,0.0,0.0,-1.0,1.0,-1.0,1.0,0.9183617341129201,2.0,0.00948350721326563,0.00948350721326563,0.03388661273583504,0.03388661273583504,0.02837049961090088,0.02837049961090088
98000606_2022-03-26,98000606,2022-03-26,20,M,98000593.0,0.5798333333333333,0.020842105263157884,0.020842105263157884,0.0217981226154417,0.0217981226154417,-0.032606329917475585,0.032606329917475585,0.0,0.0,-2.0,2.0,0.0,0.0,0.3446926816914806,2.0,0.023706912349365172,-0.023706912349365172,0.02353843002413658,-0.02353843002413658,0.02631288766860962,-0.02631288766860962
98000608_2022-03-26,98000608,2022-03-26,34,M,98000005.0,0.4628095238095238,-0.05019047619047601,0.05019047619047601,-0.03678715685663014,0.03678715685663014,-0.010281479120178294,0.010281479120178294,0.0,0.0,0.0,0.0,0.0,0.0,0.055104543316156336,0.0,0.03574976949542685,-0.03574976949542685,0.03768582353088601,0.03768582353088601,0.01212853193283081,-0.01212853193283081
98000610_2022-03-26,98000610,2022-03-26,40,F,98000022.0,0.8205263157894737,-0.0055714285714285605,0.0055714285714285605,0.022069362675811,0.022069362675811,0.00020369780044660057,0.00020369780044660057,0.0,0.0,0.0,0.0,0.0,0.0,-0.5389323500065019,0.0,0.0017565663722481917,0.0017565663722481917,0.02154018502688937,0.02154018502688937,0.002197563648223877,0.002197563648223877
98000613_2022-03-26,98000613,2022-03-26,53,M,98000005.0,0.9655714285714284,-0.07380952380952377,0.07380952380952377,0.02425785206983211,0.02425785206983211,-0.024140580172138895,0.024140580172138895,0.0,0.0,0.0,0.0,0.0,0.0,0.25425977037919045,0.0,0.06940593095218017,-0.06673958982764683,0.09575783658523129,-0.09575783658523129,0.05002033710479736,-0.05002033710479736
98000614_2022-03-26,98000614,2022-03-26,57,F,98000012.0,0.8967142857142856,-0.030105263157894746,0.030105263157894746,0.11978340559511969,0.11978340559511969,0.037811257035647416,0.037811257035647416,0.0,0.0,0.0,0.0,0.0,0.0,0.49954373066425894,0.0,0.027677533205926697,-0.027677533205926697,0.022926183515155407,-0.022926183515155407,0.05754387378692627,-0.040965287481035784
98000615_2022-03-26,98000615,2022-03-26,58,F,98000003.0,0.3493333333333333,0.021904761904761982,0.021904761904761982,0.0569509092310756,0.0569509092310756,0.050057060886197186,0.050057060886197186,0.0,0.0,0.0,0.0,0.0,0.0,0.016726004707106435,0.0,0.015318667447113188,0.015318667447113188,0.020156125827413218,0.020156125827413218,0.048581480979919434,0.048581480979919434
98000619_2022-03-26,98000619,2022-03-26,65,F,98000593.0,0.5994761904761904,-0.024000000000000243,0.024000000000000243,-0.023112908128739118,0.023112908128739118,-0.0469237668161437,0.0469237668161437,0.0,0.0,0.0,0.0,0.0,0.0,-0.20410383368633037,0.0,0.01703587084593916,-0.01703587084593916,0.0293480644322901,0.0293480644322901,0.03429311513900757,-0.03429311513900757
98000620_2022-03-26,98000620,2022-03-26,49,F,98000005.0,0.8897619047619048,-0.022095238095238168,0.022095238095238168,-0.015387942514489217,0.015387942514489217,-0.020092445011156396,0.020092445011156396,0.0,0.0,0.0,0.0,0.0,0.0,-0.35547679782463365,0.0,0.025426909400690367,-0.0078402603330755,0.020358327662893028,0.014299830446271922,0.015085399150848389,-0.015085399150848389
98000621_2022-03-26,98000621,2022-03-26,39,F,98000012.0,0.6206,0.04400000000000004,0.04400000000000004,0.059703710287143,0.059703710287143,0.0836050366592283,0.0836050366592283,0.0,0.0,0.0,0.0,0.0,0.0,0.3629556325637087,0.0,0.033981505944978285,0.033981505944978285,0.019702242983498652,0.019702242983498652,0.022684454917907715,0.022684454917907715
98000622_2022-03-26,98000622,2022-03-26,19,F,98000003.0,0.4816666666666666,0.03836842105263172,0.03836842105263172,0.009655521982023796,0.009655521982023796,0.19799675207506318,0.19799675207506318,0.0,0.0,0.0,0.0,0.0,0.0,0.29312859643421424,0.0,0.02277225926797477,0.02277225926797477,0.08330118155843724,0.08330118155843724,0.04470700025558472,0.04470700025558472
98000624_2022-03-26,98000624,2022-03-26,29,F,98000022.0,0.64945,0.021777777777777785,0.021777777777777785,0.033548584484295596,0.033548584484295596,-0.02713914656771821,0.02713914656771821,0.0,0.0,0.0,0.0,-1.0,1.0,0.47184621431287005,1.0,0.024918406989394293,-0.024918406989394293,0.013072643865083444,-0.01266768591676537,0.021645069122314453,-0.021645069122314453
98000625_2022-03-26,98000625,2022-03-26,59,F,98000006.0,0.5638421052631578,-0.025578947368421145,0.025578947368421145,0.04260590193822544,0.04260590193822544,0.1285232067510558,0.1285232067510558,0.0,0.0,0.0,0.0,0.0,0.0,0.1849222599124963,0.0,0.035288494016214145,-0.035288494016214145,0.1305666842660217,-0.1305666842660217,0.08576416969299316,-0.08576416969299316
98000626_2022-03-26,98000626,2022-03-26,24,M,98000005.0,0.2963684210526315,0.0020000000000000018,0.0020000000000000018,-0.00021387129900612978,0.00021387129900612978,-0.04080841568377461,0.04080841568377461,0.0,0.0,0.0,0.0,0.0,0.0,-0.6082549829510013,0.0,0.0008723546466956611,0.0008723546466956611,0.049993490502316607,0.049993490502316607,0.024442970752716064,0.024442970752716064
98000627_2022-03-26,98000627,2022-03-26,30,F,98000011.0,0.3972380952380953,0.0020499999999999963,0.0020499999999999963,0.03368677831889491,0.03368677831889491,-0.017367096571248714,0.017367096571248714,0.0,0.0,0.0,0.0,0.0,0.0,-0.4452427975120096,0.0,0.004999066462614721,0.004999066462614721,0.011069917113289085,0.011069917113289085,0.03417813777923584,0.03417813777923584
98000628_2022-03-26,98000628,2022-03-26,62,F,98000019.0,0.621,0.047047619047619005,0.047047619047619005,0.05452835465758382,0.05452835465758382,0.1089142492827539,0.1089142492827539,0.0,0.0,0.0,0.0,0.0,0.0,0.43275489468096656,0.0,0.034996255515072905,0.034996255515072905,0.04958193574107417,-0.0341502858090571,0.0225064754486084,0.0225064754486084
98000629_2022-03-26,98000629,2022-03-26,29,F,98000013.0,0.665578947368421,-0.020333333333333203,0.020333333333333203,0.0066074702634253135,0.0066074702634253135,0.0027379662097542085,0.0027379662097542085,0.0,0.0,0.0,0.0,0.0,0.0,-0.48498813982205596,0.0,0.009140443952266541,0.009140443952266541,0.010066242131853587,-0.010066242131853587,0.005760550498962402,0.005760550498962402
98000630_2022-03-26,98000630,2022-03-26,51,F,98000002.0,0.8530000000000002,0.006050000000000111,0.006050000000000111,0.05553982381717626,0.05553982381717626,-0.09640089494559101,0.09640089494559101,0.0,0.0,0.0,0.0,0.0,0.0,-0.02229672684732732,0.0,0.008265002176203295,-0.008265002176203295,0.03783455056534801,0.03783455056534801,0.006959199905395508,-0.006959199905395508
98000631_2022-03-26,98000631,2022-03-26,48,F,98000605.0,0.6650952380952381,-0.02261904761904765,0.02261904761904765,-0.021953612258570315,0.021953612258570315,-0.029403251514185408,0.029403251514185408,0.0,0.0,-1.0,1.0,0.0,0.0,0.038643744032467335,1.0,0.013629610225124988,-0.013629610225124988,0.01920827133076708,-0.01920827133076708,0.013460695743560791,-0.013460695743560791
98000634_2022-03-26,98000634,2022-03-26,63,F,98000005.0,0.6889,-0.009000000000000008,0.009000000000000008,0.04098927216818121,0.04098927216818121,0.04362439852816288,0.04362439852816288,0.0,0.0,-1.0,1.0,0.0,0.0,0.07011906865977131,1.0,0.007257153419191309,0.007257153419191309,0.002243361428308721,-0.002243361428308721,0.008229613304138184,0.008229613304138184
98000635_2022-03-26,98000635,2022-03-26,54,M,98000010.0,0.6341428571428571,0.017476190476190312,0.017476190476190312,0.01084813280599456,0.01084813280599456,-0.0401781957284027,0.0401781957284027,0.0,0.0,0.0,0.0,0.0,0.0,-0.3761099102893124,0.0,0.015921016932019638,0.015921016932019638,0.02278484622605581,0.02278484622605581,0.015122950077056885,0.015122950077056885
98000637_2022-03-26,98000637,2022-03-26,50,M,98000006.0,0.5075238095238096,0.053099999999999925,0.053099999999999925,0.032403892735169,0.032403892735169,-0.0680071748878924,0.0680071748878924,0.0,0.0,0.0,0.0,0.0,0.0,0.22354965497641613,0.0,0.039089068884710865,0.039089068884710865,0.06035912365802509,0.06035912365802509,0.05925935506820679,0.05925935506820679
98000639_2022-03-26,98000639,2022-03-26,57,F,98000018.0,0.6382380952380952,-0.007684210526315849,0.007684210526315849,0.0282382129223675,0.0282382129223675,-0.164364220988015,0.164364220988015,0.0,0.0,0.0,0.0,0.0,0.0,0.004691332874787226,0.0,0.0011241811886042452,-0.0011241811886042452,0.01256290271964211,-0.01256290271964211,0.01757568120956421,-0.01757568120956421
98000640_2022-03-26,98000640,2022-03-26,47,F,98000010.0,0.7251052631578949,-0.025599999999999845,0.025599999999999845,-0.007848229114171601,0.007848229114171601,0.14136498516320462,0.14136498516320462,0.0,0.0,-1.0,1.0,-1.0,1.0,0.9838323117007203,2.0,0.023063057647780494,-0.023063057647780494,0.031018424462464944,-0.031018424462464944,0.04990190267562866,-0.04990190267562866
98000642_2022-03-26,98000642,2022-03-26,62,M,98000022.0,0.5083333333333333,0.018999999999999906,0.018999999999999906,0.05315444090963212,0.05315444090963212,-0.08746094995218379,0.08746094995218379,0.0,0.0,0.0,0.0,0.0,0.0,0.06955997677751266,0.0,0.019233335856031153,0.019233335856031153,0.08738685754848563,0.08738685754848563,0.008575022220611572,0.008575022220611572
98000645_2022-03-26,98000645,2022-03-26,61,F,98000011.0,0.5186666666666666,0.03757142857142859,0.03757142857142859,0.0607516057728936,0.0607516057728936,0.026084794389544294,0.026084794389544294,0.0,0.0,0.0,0.0,0.0,0.0,0.1355777243257701,0.0,0.028319784150937055,0.028319784150937055,0.006189397652723971,0.006189397652723971,0.026113688945770264,0.026113688945770264
98000646_2022-03-26,98000646,2022-03-26,55,M,98000680.0,1.0466,0.017100000000000115,0.017100000000000115,0.10820020625504029,0.10820020625504029,0.13923596826329732,0.13923596826329732,0.0,0.0,0.0,0.0,0.0,0.0,0.5806893710542272,0.0,0.0037049418782324484,-0.0037049418782324484,0.038474824186059964,-0.038474824186059964,0.0003069639205932617,0.0003069639205932617
98000647_2022-03-26,98000647,2022-03-26,47,M,98000021.0,0.5286190476190477,-0.02905000000000002,0.02905000000000002,0.009826906212638153,0.009826906212638153,-0.2682696245733795,0.2682696245733795,0.0,0.0,0.0,0.0,0.0,0.0,0.4027042259247396,0.0,0.019079617626157952,-0.019079617626157952,0.08342142942195474,-0.08342142942195474,0.0022489428520202637,-0.0022489428520202637
98000648_2022-03-26,98000648,2022-03-26,49,F,98000024.0,1.0613333333333332,0.06266666666666665,0.06266666666666665,0.0348337731329566,0.0348337731329566,-0.0628728084156836,0.0628728084156836,0.0,0.0,0.0,0.0,0.0,0.0,0.3246168437965978,0.0,0.04909854721204554,-0.04909854721204554,0.09032406803190351,-0.09032406803190351,0.10481882095336914,-0.10481882095336914
98000649_2022-03-26,98000649,2022-03-26,29,M,98000004.0,0.6896666666666667,-0.015699999999999825,0.015699999999999825,0.06958278604980889,0.06958278604980889,-0.05232043619586911,0.05232043619586911,0.0,0.0,0.0,0.0,0.0,0.0,0.046074899088811024,0.0,0.009217980930126934,-0.009217980930126934,0.009979314927383132,0.009979314927383132,0.04980754852294922,-0.04980754852294922
98000650_2022-03-26,98000650,2022-03-26,35,M,98000006.0,0.73725,0.06180952380952354,0.06180952380952354,0.11660755555757663,0.11660755555757663,0.1314233343959201,0.1314233343959201,0.0,0.0,0.0,0.0,-1.0,1.0,1.7646852894878438,1.0,0.04796741258323589,0.04796741258323589,0.029628745042962312,0.029628745042962312,0.046179890632629395,-0.046179890632629395
